gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
DDR1-DT	0.0006415839	-9.458745e-11	0.0	0.0010738085	0.002105263157894737	3.5531266	0.49782112	0
DDR1	0.15194209	0.17300828	0.171875	0.13775037	0.1705263157894737	-0.32857156	0.71833956	0
GTF2H4	0.08476411	0.06302357	0.071875	0.099410735	0.13473684210526315	0.65667343	1.3750043	0
VARS2	0.023364678	0.03321795	0.0375	0.016727066	0.02736842105263158	-0.9855162	0.8888983	0
SFTA2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MUCL3	0.0012614077	0.0031337852	0.003125	4.8748916e-10	0.0	-5.015145	0.49748558	0
HCG21	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MUC21	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MUC22	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HCG22	0.0027090341	0.003391241	0.003125	0.0022494313	0.002105263157894737	-0.5714283	0.108389884	0
C6orf15	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PSORS1C1	0.051356927	0.036678392	0.0375	0.061245944	0.07157894736842105	0.73810947	0.96040976	0
CDSN	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PSORS1C2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CCHCR1	0.033749722	0.024001373	0.025	0.040317237	0.05894736842105263	0.74585545	0.7918466	0
TCF19	0.02106847	0.012013479	0.015625	0.027168712	0.042105263157894736	1.1706332	1.1197459	0
POU5F1	0.002182029	0.0016258848	0.003125	0.002556686	0.004210526315789474	0.6222917	0.14967366	0
PSORS1C3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL662844.4	0.0026140613	-9.458745e-11	0.0	0.0043751053	0.00631578947368421	5.483851	1.0262635	0
HCG27	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL662844.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-C	1.1805023	1.2265877	0.79375	1.1494524	0.8252631578947368	-0.09369563	0.8278694	0
HLA-B	0.54885566	0.55437666	0.465625	0.54513836	0.5368421052631579	-0.024239652	0.07663256	0
LINC02571	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL671883.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL645933.2	0.00694974	0.006641386	0.00625	0.0071573616	0.010526315789473684	0.10639984	0.031823393	0
MICA	0.15701477	0.13214335	0.14375	0.17377034	0.21473684210526317	0.39481673	1.0200816	0
HCP5	0.0062818215	0.0034353891	0.00625	0.008199384	0.010526315789473684	1.2311354	0.5331912	0
LINC01149	0.0010333293	-9.458745e-11	0.0	0.0017294666	0.002105263157894737	4.1933527	0.4978253	0
AL645933.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MICB	0.0067453203	-9.458745e-11	0.0	0.011289537	0.016842105263157894	6.831567	2.15854	0
MCCD1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
DDX39B	0.7617214	0.7543843	0.628125	0.7666646	0.7052631578947368	0.023292944	0.10507695	0
DDX39B-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ATP6V1G2	0.016775085	0.017477669	0.021875	0.016301684	0.021052631578947368	-0.09989982	0.049983718	0
NFKBIL1	0.22987358	0.2977876	0.2875	0.18411808	0.2294736842105263	-0.69335335	3.3400047	0
LTA	0.0015771679	0.003918252	0.003125	4.8748916e-10	0.0	-5.328489	0.49748045	0
TNF	0.0012704034	-9.458745e-11	0.0	0.0021262534	0.002105263157894737	4.4765472	0.4978204	0
LTB	0.004182903	-9.458745e-11	0.0	0.0070008584	0.004210526315789474	6.149923	0.711164	0
LST1	0.005408639	0.009016564	0.009375	0.0029779843	0.004210526315789474	-1.5665044	0.52624077	0
NCR3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AIF1	0.028327813	0.05007238	0.046875	0.013679675	0.018947368421052633	-1.8643516	2.0441484	0
PRRC2A	0.23479865	0.21230349	0.215625	0.24995066	0.3136842105263158	0.23541301	0.6693117	0
BAG6	0.25007996	0.26452026	0.25	0.24034847	0.30526315789473685	-0.13819566	0.34249687	0
APOM	0.01719041	0.015016716	0.01875	0.018654672	0.021052631578947368	0.31110525	0.17031999	0
C6orf47	0.09095526	0.053828947	0.053125	0.11596684	0.15578947368421053	1.1058241	3.0850735	0
C6orf47-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
GPANK1	0.17854582	0.20634776	0.2	0.1598154	0.1936842105263158	-0.36846787	0.9656921	0
CSNK2B	0.8154673	0.7996093	0.65	0.8261508	0.7052631578947368	0.0471041	0.2439627	0
LY6G5B	0.03391152	0.030535577	0.034375	0.036186133	0.04631578947368421	0.24421035	0.18934754	0
LY6G5C	0.011074969	0.008584388	0.009375	0.012752737	0.018947368421052633	0.56557965	0.2670534	0
ABHD16A	0.11026393	0.0904024	0.09375	0.123644486	0.16421052631578947	0.45133626	0.9213154	0
LY6G6F	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LY6G6E	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LY6G6D	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MPIG6B	0.0008535535	-9.458745e-11	0.0	0.0014285778	0.002105263157894737	3.9341195	0.49782068	0
LY6G6C	0.0030012517	0.00415282	0.00625	0.0022255427	0.004210526315789474	-0.87085223	0.22981934	0
DDAH2	0.6888668	0.47253823	0.4125	0.83460414	0.728421052631579	0.8205287	14.639738	1
CLIC1	1.9304978	1.6434273	0.896875	2.1238923	0.9747368421052631	0.36998305	19.810658	0
MSH5	0.017735519	0.025883501	0.025	0.012246228	0.018947368421052633	-1.0735255	0.73091006	0
SAPCD1	0.006439616	0.0044432464	0.00625	0.0077845147	0.010526315789473684	0.7952984	0.30292073	0
SAPCD1-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
VWA7	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
VARS	0.12734331	0.07595577	0.090625	0.1619625	0.2231578947368421	1.0914205	4.6196027	0
LSM2	0.6539272	0.65191525	0.55625	0.65528464	0.6568421052631579	0.0074360794	0.027395085	0
HSPA1L	0.001524886	-9.458745e-11	0.0	0.002552177	0.004210526315789474	4.7291064	0.799657	0
HSPA1A	0.020952865	0.015985599	0.015625	0.024299268	0.029473684210526315	0.6010682	0.4054506	0
HSPA1B	0.050762955	0.06909752	0.075	0.038411938	0.05473684210526316	-0.8454146	1.2359446	0
SNHG32	0.9377324	1.1906996	0.803125	0.7673087	0.6947368421052632	-0.6338635	15.760136	1
NEU1	0.26456785	0.28546822	0.271875	0.25048378	0.28842105263157897	-0.1885424	0.52269435	0
SLC44A4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
EHMT2-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
EHMT2	0.21267615	0.21612519	0.215625	0.21035048	0.25684210526315787	-0.03905382	0.072033376	0
C2	0.0015060079	-9.458745e-11	0.0	0.0025205805	0.002105263157894737	4.711816	0.49782252	0
ZBTB12	0.0071581225	0.0055649616	0.00625	0.008231384	0.010526315789473684	0.55648994	0.19973193	0
C2-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CFB	0.0026307548	0.004296896	0.003125	0.0015083111	0.004210526315789474	-1.4509389	0.27627233	0
NELFE	0.36431003	0.29227674	0.284375	0.41283786	0.4631578947368421	0.49809614	3.1099653	0
SKIV2L	0.058915246	0.040614888	0.04375	0.07124422	0.09473684210526316	0.80924	1.3470914	0
DXO	0.048088692	0.05870258	0.05625	0.04093899	0.05473684210526316	-0.51888424	0.57309824	0
STK19	0.20473547	0.18408443	0.1875	0.2186457	0.2694736842105263	0.24810359	0.63911283	0
C4A	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
C4A-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
C4B	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
C4B-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CYP21A2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TNXB	0.008354278	0.015792206	0.015625	0.0033433372	0.004210526315789474	-2.20644	1.0182093	0
AL662884.5	0.014307302	0.02558621	0.025	0.0067087063	0.010526315789473684	-1.9155414	1.3050072	0
ATF6B	0.12183305	0.11027689	0.11875	0.12961847	0.16421052631578947	0.23294565	0.40318722	0
FKBPL	0.037923366	0.041284595	0.04375	0.035659533	0.05263157894736842	-0.21076597	0.16906591	0
PRRT1	0.020913016	0.025444182	0.025	0.017860522	0.023157894736842106	-0.50816536	0.31595254	0
AL662884.3	0.014090885	0.018010398	0.01875	0.011450229	0.01263157894736842	-0.6488968	0.33904165	0
PPT2	0.052481804	0.042598344	0.040625	0.059140433	0.08	0.47240207	0.54424965	0
EGFL8	0.02356144	0.020975837	0.01875	0.025303468	0.037894736842105266	0.26943547	0.1640607	0
AGPAT1	0.26895776	0.22796017	0.24375	0.2965751	0.3431578947368421	0.37946934	1.5227398	0
RNF5	0.3020692	0.33538038	0.3125	0.27962357	0.3431578947368421	-0.2622266	0.9263714	0
AGER	0.019276049	0.009783764	0.009375	0.02567078	0.031578947368421054	1.3826038	1.1353991	0
AL662884.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PBX2	0.20520501	0.19201145	0.196875	0.21409184	0.25894736842105265	0.15695997	0.35036978	0
GPSM3	0.19888319	0.17676269	0.175	0.21378444	0.25263157894736843	0.2742018	0.69029635	0
NOTCH4	0.019087022	0.022473086	0.025	0.016805809	0.02526315789473684	-0.41708457	0.2588958	0
TSBP1-AS1	0.008426575	0.008404905	0.009375	0.008441086	0.01263157894736842	0.0061243554	0.0020878734	0
TSBP1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
BTNL2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-DRA	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-DRB5	0.0008089299	-9.458745e-11	0.0	0.0013538921	0.002105263157894737	3.8618495	0.4978183	0
HLA-DRB1	0.02034386	0.030970467	0.03125	0.0131848855	0.014736842105263158	-1.2257582	0.96191674	0
HLA-DQA1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-DQB1	0.0020941515	0.0028914532	0.003125	0.0015570073	0.002105263157894737	-0.85226655	0.16452426	0
HLA-DQB1-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL662789.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-DQA2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-DQB2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-DOB	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TAP2	0.023746125	0.0122396415	0.015625	0.031497944	0.042105263157894736	1.3565303	1.4459945	0
PSMB8	0.13197914	0.078516975	0.084375	0.16799581	0.21473684210526317	1.0963709	4.3550253	0
PSMB8-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PSMB9	0.0073004533	0.0027881516	0.003125	0.010340358	0.014736842105263158	1.8539528	0.91794866	0
TAP1	0.016497435	0.008215859	0.009375	0.02207659	0.031578947368421054	1.4151005	1.1361717	0
HLA-DMB	0.0023283283	0.0057844166	0.003125	4.8748916e-10	0.0	-5.8788204	0.49748212	0
HLA-DMA	0.033960495	0.03443081	0.034375	0.0336442	0.04631578947368421	-0.033244617	0.02170377	0
BRD2	0.45450866	0.36058804	0.340625	0.5177836	0.5410526315789473	0.52187634	4.2752013	0
AL645941.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL645941.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HLA-DOA	0.0017025219	-9.458745e-11	0.0	0.0028494832	0.004210526315789474	4.882392	0.8001228	0
HLA-DPA1	0.1176612	0.09690339	0.103125	0.13164555	0.1705263157894737	0.44164714	0.94210064	0
HLA-DPB1	0.20511697	0.19781119	0.19375	0.21003696	0.26526315789473687	0.08647674	0.17082153	0
HCG24	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
COL11A2	0.010159124	0.017735565	0.015625	0.0050548525	0.00631578947368421	-1.7907538	0.86195916	0
RXRB	0.06892873	0.052386574	0.05625	0.0800733	0.10736842105263159	0.61117333	1.0200006	0
SLC39A7	0.69400024	0.6474029	0.559375	0.72539276	0.6821052631578948	0.16407461	1.103718	0
HSD17B8	0.04023644	0.04338882	0.053125	0.038113266	0.04421052631578947	-0.18657099	0.1554366	0
RING1	0.16299056	0.1351621	0.15	0.18173808	0.2336842105263158	0.42689675	1.2123749	0
AL645940.1	0.003694003	-9.458745e-11	0.0	0.0061825947	0.010526315789473684	5.97329	1.4797715	0
HCG25	0.012206098	0.013950005	0.015625	0.011031058	0.010526315789473684	-0.33597997	0.14156032	0
VPS52	0.04876869	0.042470075	0.04375	0.053012434	0.07368421052631578	0.31920996	0.32891935	0
RPS18	3.7573984	3.8707292	1.0	3.68105	1.0	-0.07248614	13.289887	0
B3GALT4	0.040442906	0.027120706	0.028125	0.04941812	0.06526315789473684	0.8632522	1.0730729	0
WDR46	0.18238404	0.13578232	0.14375	0.2137781	0.27578947368421053	0.6544309	2.611314	0
PFDN6	0.23991868	0.2141973	0.225	0.25724447	0.3178947368421053	0.26408705	0.81373894	0
RGL2	0.18023549	0.18934794	0.19375	0.17409633	0.2231578947368421	-0.12108722	0.2370738	0
TAPBP	0.27745888	0.18894027	0.2	0.33709043	0.39789473684210525	0.83486986	5.8977976	1
ZBTB22	0.075506754	0.079916	0.0875	0.0725366	0.09473684210526316	-0.13959174	0.15849389	0
DAXX	0.17791042	0.11020134	0.11875	0.22352427	0.28210526315789475	1.0196265	5.273479	1
SMIM40	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
KIFC1	0.053698692	0.0233597	0.025	0.07413785	0.08421052631578947	1.6619705	3.114472	0
PHF1	0.16693085	0.1701504	0.1625	0.16476148	0.20842105263157895	-0.046403777	0.07274919	0
CUTA	1.0953234	0.9999255	0.721875	1.1595905	0.8736842105263158	0.21370305	3.0169733	0
SYNGAP1	0.12780736	0.15385345	0.1625	0.1102608	0.13894736842105262	-0.48026633	1.1220491	0
SYNGAP1-AS1	0.0016662643	0.0016258848	0.003125	0.0016934535	0.002105263157894737	0.05540425	0.010085037	0
ZBTB9	0.028082935	0.018805476	0.021875	0.03433335	0.05052631578947368	0.8650024	0.8977013	0
BAK1	0.08435906	0.066418916	0.075	0.096445404	0.13473684210526315	0.537443	1.0065281	0
LINC00336	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ITPR3	0.005752299	0.0049362085	0.00625	0.0063021136	0.008421052631578947	0.34621033	0.105042525	0
UQCC2	0.51296765	0.44415736	0.3875	0.5593269	0.5663157894736842	0.33255398	2.2265816	0
IP6K3	0.00428223	0.0026345465	0.003125	0.0053922576	0.00631578947368421	1.0060977	0.2891182	0
LEMD2	0.12183478	0.12080248	0.121875	0.122530356	0.15578947368421053	0.020472368	0.026014848	0
MLN	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL138889.3	0.0005768691	-9.458745e-11	0.0	0.0009654862	0.002105263157894737	3.4134414	0.49781418	0
LINC01016	0.0019872154	-9.458745e-11	0.0	0.0033259708	0.004210526315789474	5.0984426	0.79895484	0
AL138889.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
GRM4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HMGA1	0.113053784	0.10878092	0.103125	0.11593251	0.14947368421052631	0.09177788	0.11989467	0
SMIM29	0.20563602	0.21629773	0.2125	0.19845119	0.24	-0.12417435	0.25928494	0
AL354740.1	0.051980063	0.028223267	0.028125	0.06798493	0.08	1.265348	2.1700013	0
NUDT3	0.22766793	0.16299859	0.171875	0.27123272	0.3157894736842105	0.7343187	3.757805	0
RPS10-NUDT3	0.0061819833	-9.458745e-11	0.0	0.010346687	0.014736842105263158	6.706903	1.8357946	0
RPS10	1.0270452	1.1211877	0.784375	0.9636198	0.8021052631578948	-0.21847078	2.9609475	0
PACSIN1	0.0012564812	0.0031215458	0.003125	4.8748916e-10	0.0	-5.009674	0.4974852	0
SPDEF	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ILRUN	0.1285677	0.10306603	0.1125	0.1457478	0.18947368421052632	0.49949557	1.2224718	0
AL451165.2	0.019877268	0.025099097	0.025	0.01635931	0.023157894736842106	-0.61446816	0.39536962	0
SNRPC	0.5742648	0.5602391	0.4875	0.58371663	0.5915789473684211	0.05921522	0.2321956	0
UHRF1BP1	0.0378872	0.026953714	0.028125	0.045253184	0.06315789473684211	0.74537724	0.87419397	0
TAF11	0.32111764	0.31099898	0.309375	0.32793188	0.40421052631578946	0.07646236	0.20861407	0
ANKS1A	0.086653784	0.0805513	0.084375	0.09076538	0.12	0.17203295	0.21884419	0
AL591002.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TCP11	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
SCUBE3	0.0110518625	0.01609821	0.01875	0.007652035	0.014736842105263158	-1.0631875	0.5932318	0
Z97832.2	0.003132015	-9.458745e-11	0.0	0.005242003	0.008421052631578947	5.7393103	1.2408652	0
ZNF76	0.038453683	0.036104724	0.0375	0.040036608	0.05263157894736842	0.1487408	0.11391921	0
DEF6	0.0073246732	0.011583971	0.0125	0.004455089	0.00631578947368421	-1.3589796	0.582968	0
PPARD	0.050451007	0.044194646	0.05	0.05466616	0.07789473684210527	0.30615237	0.3294126	0
FANCE	0.034358	0.038681243	0.040625	0.031446002	0.04	-0.29790184	0.23495436	0
RPL10A	2.9032907	2.9088972	1.0	2.8995106	0.9978947368421053	-0.004662667	0.12385919	0
TEAD3	0.0625191	0.06262316	0.071875	0.062449425	0.08210526315789474	-0.0040015616	0.0036638577	0
TULP1	0.0024855956	-9.458745e-11	0.0	0.004160102	0.004210526315789474	5.4128175	0.7931962	0
AL033519.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
FKBP5	0.2108551	0.20624672	0.190625	0.2139576	0.25263157894736843	0.052928515	0.09578555	0
AL033519.5	0.004370574	0.0053432463	0.00625	0.0037154157	0.004210526315789474	-0.51262695	0.1398493	0
AL157823.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ARMC12	0.0012876847	-9.458745e-11	0.0	0.0021551768	0.002105263157894737	4.49517	0.4978209	0
CLPSL2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CLPSL1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CLPS	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LHFPL5	0.022726698	0.014778335	0.015625	0.02808144	0.04	0.9215323	0.80350953	0
SRPK1	0.2936454	0.23911588	0.246875	0.3303787	0.38105263157894737	0.46624416	2.2829137	0
SLC26A8	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MAPK14	0.15794484	0.11035255	0.115625	0.1900072	0.23157894736842105	0.78338635	2.8700113	0
MAPK13	0.038701653	0.044656754	0.05	0.034690563	0.04631578947368421	-0.36340934	0.32727876	0
Z84485.1	0.0073389476	0.00698951	0.00625	0.0075743375	0.008421052631578947	0.114356354	0.03179256	0
BRPF3	0.06745398	0.056960993	0.065625	0.07452322	0.09894736842105263	0.38711977	0.52909917	0
PNPLA1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
BNIP5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ETV7	0.0011686519	0.0012990164	0.003125	0.0010808406	0.002105263157894737	-0.24459863	0.04705757	0
Z84484.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PXT1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
KCTD20	0.3495781	0.2714557	0.26875	0.4022077	0.4442105263157895	0.56705123	3.6680222	0
STK38	0.15049003	0.10215345	0.103125	0.1830538	0.2336842105263158	0.8409061	3.1172984	0
SRSF3	1.0466732	0.7305889	0.571875	1.2596124	0.8652631578947368	0.78576523	23.924128	1
PANDAR	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CDKN1A	0.5242406	0.71065974	0.49375	0.3986582	0.35368421052631577	-0.83384794	7.9001536	1
DINOL	0.0023875616	0.003677207	0.003125	0.0015187407	0.002105263157894737	-1.2224481	0.23082155	0
RAB44	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CPNE5	0.012317669	0.012471703	0.0125	0.01221375	0.014736842105263158	-0.029909912	0.011378257	0
Z85996.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
Z85996.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PPIL1	0.1454194	0.13254565	0.140625	0.15409249	0.20210526315789473	0.21715514	0.42123806	0
C6orf89	0.30132183	0.2439176	0.246875	0.33999205	0.40842105263157896	0.47894004	2.4505646	0
AL122034.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PI16	0.0011444509	0.0028432203	0.003125	4.8748916e-10	0.0	-4.879317	0.4974794	0
MTCH1	1.0333139	0.90005916	0.66875	1.1230861	0.8778947368421053	0.31934494	5.5197806	0
FGD2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
PIM1	0.061255183	0.08082161	0.078125	0.04807413	0.061052631578947365	-0.7482664	1.0724628	0
TMEM217	0.010420177	0.007490284	0.00625	0.012393978	0.021052631578947368	0.7190072	0.33613455	0
AL353579.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TBC1D22B	0.029051324	0.027066918	0.028125	0.030388547	0.04	0.16641642	0.10870809	0
AL096712.2	0.0016202069	-9.458745e-11	0.0	0.0027117145	0.004210526315789474	4.81338	0.78166014	0
RNF8	0.2210601	0.20587537	0.2	0.2312874	0.2736842105263158	0.16783845	0.3893512	0
CMTR1	0.0699157	0.0728841	0.075	0.06791633	0.1031578947368421	-0.10170086	0.108028054	0
CCDC167	0.46834582	0.3800007	0.35625	0.52786386	0.5536842105263158	0.47405756	3.783038	0
LINC02520	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL353597.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MDGA1	0.007846671	0.0057936697	0.00625	0.0092296675	0.01263157894736842	0.66265947	0.26289612	0
AL121574.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ZFAND3	0.2682025	0.2657079	0.259375	0.26988006	0.32421052631578945	0.022468735	0.04622243	0
BTBD9	0.024246745	0.024281947	0.03125	0.024222985	0.03368421052631579	-0.0034930652	0.0020339305	0
BTBD9-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
GLO1	0.6733878	0.6258666	0.528125	0.70540434	0.6526315789473685	0.17256926	1.0995442	0
AL391415.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
DNAH8	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL034345.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
GLP1R	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
SAYSD1	0.08209424	0.06802449	0.071875	0.09157322	0.12631578947368421	0.42832693	0.6936347	0
KCNK5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
KCNK17	0.003186957	0.0047238604	0.00625	0.0021515652	0.002105263157894737	-1.0992599	0.28398737	0
KCNK16	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
KIF6	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
DAAM2	0.07513243	0.043825462	0.05	0.09622366	0.12210526315789473	1.1328328	2.731489	0
AL590999.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MOCS1	0.016788503	0.020161798	0.01875	0.014515814	0.023157894736842106	-0.47123197	0.26093042	0
AL139275.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TDRG1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC00951	0.0006627097	0.001646395	0.003125	4.8748916e-10	0.0	-4.126301	0.4974829	0
AL139275.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LRFN2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL359475.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL033380.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AL583854.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
