gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
ERICH3-AS1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC135803.1	0.00085663074	0.0029326088	0.00510204081632653	4.8748916e-10	0.0	-4.9224806	0.49682269	0
CRYZ	0.060367707	0.052191485	0.08673469387755102	0.063741714	0.0863157894736842	0.28792325	0.30641407	0
TYW3	0.21407633	0.28322464	0.4030612244897959	0.18554261	0.23157894736842105	-0.60992813	2.7425613	0
AC133865.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099786.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099786.1	0.0019262916	-1.3096724e-10	0.0	0.0027211402	0.002105263157894737	4.818208	0.49782214	0
LHX8	0.00087929115	-1.3096724e-10	0.0	0.0012421142	0.002105263157894737	3.7464375	0.49782127	0
AC099786.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
SLC44A5	0.014760074	0.012672279	0.02040816326530612	0.015621543	0.021052631578947368	0.29972687	0.1387395	0
ACADM	0.2738762	0.30478436	0.44387755102040816	0.26112008	0.3263157894736842	-0.22299638	0.74738866	0
RABGGTB	0.15338074	0.19162463	0.29081632653061223	0.13760026	0.18736842105263157	-0.47750443	1.3445568	0
MSH4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ASB17	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092813.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092813.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ST6GALNAC3	0.055938322	0.052938722	0.08163265306122448	0.057176434	0.0863157894736842	0.110895686	0.1026296	0
AC104458.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02567	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ST6GALNAC5	0.0054404517	0.0054258355	0.015306122448979591	0.005446475	0.004210526315789474	0.005378522	0.0013843075	0
AL035409.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PIGK	0.19914988	0.29915586	0.40816326530612246	0.15788405	0.2063157894736842	-0.9216006	4.6934805	0
AC093433.2	0.00085937395	0.0029420003	0.00510204081632653	4.8748916e-10	0.0	-4.9269414	0.49682465	0
AK5	0.03895848	0.043936435	0.0663265306122449	0.03690471	0.05473684210526316	-0.2509887	0.20226853	0
AC095030.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC093575.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC118549.1	0.15814307	0.16079046	0.25510204081632654	0.15705082	0.20210526315789473	-0.03392895	0.05324713	0
USP33	0.32022977	0.34563634	0.4744897959183674	0.30974475	0.36	-0.15812674	0.5012638	0
MIGA1	0.22461632	0.1983912	0.3010204081632653	0.23543665	0.28210526315789475	0.24687654	0.6644876	0
NEXN-AS1	0.0015103184	-1.3096724e-10	0.0	0.0021335168	0.004210526315789474	4.4812474	0.8018185	0
NEXN	0.23197304	0.13128302	0.1989795918367347	0.27351996	0.2863157894736842	1.0583946	5.7273703	1
FUBP1	0.36355346	0.42802894	0.5408163265306123	0.3369467	0.3957894736842105	-0.3450969	1.8344985	0
DNAJB4	0.19528732	0.1580059	0.25	0.21067077	0.2694736842105263	0.4147837	1.259639	0
GIPC2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC103591.3	0.0008212423	-1.3096724e-10	0.0	0.0011601121	0.002105263157894737	3.655482	0.49781924	0
AC103591.4	0.0010668403	-1.3096724e-10	0.0	0.001507052	0.002105263157894737	4.0063467	0.49782285	0
AC096531.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PTGFR	0.0015041786	-1.3096724e-10	0.0	0.00212485	0.002105263157894737	4.475638	0.49781924	0
IFI44L	0.047176193	0.10026545	0.14795918367346939	0.025270777	0.029473684210526315	-1.9840232	3.5665681	0
IFI44	0.059625555	0.07822413	0.1326530612244898	0.051951718	0.06315789473684211	-0.589511	0.86271495	0
ADGRL4	0.07946801	0.028818447	0.05612244897959184	0.10036767	0.12421052631578948	1.7966694	5.011935	1
AL353651.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL353651.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02792	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099671.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC098657.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL606519.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL136234.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01781	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC093154.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ADGRL2	0.49402878	0.52118367	0.5867346938775511	0.4828251	0.4631578947368421	-0.110269256	0.39851195	0
AL138799.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL138799.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC117944.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL157944.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01362	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01361	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC116099.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01712	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01725	0.0015121588	0.005176789	0.00510204081632653	4.8748916e-10	0.0	-5.7215815	0.4968229	0
AL035706.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TTLL7	0.3763794	0.2753429	0.37755102040816324	0.41806948	0.4357894736842105	0.6023345	3.9399083	0
TTLL7-IT1	0.0093312645	0.0020896574	0.00510204081632653	0.012319387	0.018947368421052633	2.5038168	1.5223626	0
AC104454.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL359504.2	0.026063425	0.046409547	0.08163265306122448	0.017668001	0.021052631578947368	-1.3882456	1.5781673	0
PRKACB	0.22691976	0.24781756	0.35714285714285715	0.21829602	0.27578947368421053	-0.18291388	0.46540362	0
SAMD13	0.014857448	0.02095204	0.030612244897959183	0.012342459	0.016842105263157894	-0.75868845	0.41655722	0
DNASE2B	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL844170.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
RPF1	0.17199107	0.16990896	0.24489795918367346	0.17285031	0.22105263157894736	0.024746895	0.037692465	0
GNG5	2.063189	2.1118279	0.9897959183673469	2.0431192	0.9789473684210527	-0.047716603	0.9529299	0
SPATA1	0.011167697	0.009804072	0.02040816326530612	0.01173029	0.014736842105263158	0.2563917	0.11302132	0
CTBS	0.28310195	0.37464443	0.4642857142857143	0.24532609	0.29473684210526313	-0.61061835	3.219067	0
AL359762.1	0.0019350945	-1.3096724e-10	0.0	0.0027335754	0.004210526315789474	4.8245535	0.7463811	0
AL359762.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01555	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
SSX2IP	0.13111517	0.15564954	0.23979591836734693	0.120991774	0.15157894736842106	-0.36312705	0.7570972	0
AC104169.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LPAR3	0.011812021	0.040437758	0.05612244897959184	4.8748916e-10	0.0	-8.6631155	2.9617229	0
MCOLN2	0.002156	-1.3096724e-10	0.0	0.003045633	0.004210526315789474	4.9752803	0.8004808	0
WDR63	0.0014601207	-1.3096724e-10	0.0	0.0020626117	0.002105263157894737	4.434705	0.4978222	0
MCOLN3	0.0030717289	-1.3096724e-10	0.0	0.004339221	0.00631578947368421	5.4722366	1.0491778	0
SYDE2	0.030162722	0.021748345	0.04081632653061224	0.033634964	0.04842105263157895	0.62672067	0.5765521	0
C1orf52	0.2453363	0.30913454	0.42857142857142855	0.21900947	0.28	-0.4970495	2.1969194	0
BCL10	0.26835003	0.26568225	0.37755102040816324	0.2694491	0.32842105263157895	0.020303477	0.041508436	0
AL078459.1	0.014823852	0.011019298	0.02040816326530612	0.016393721	0.021052631578947368	0.5688512	0.3138087	0
DDAH1	0.05779583	0.010253247	0.015306122448979591	0.07741348	0.10105263157894737	2.9043639	6.704238	1
AL360219.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092807.3	0.043309644	0.0040248604	0.00510204081632653	0.05951983	0.08	3.8533752	6.243705	1
AC092807.2	0.00047177676	0.0016151455	0.00510204081632653	4.8748916e-10	0.0	-4.100252	0.4968205	0
CCN1	0.687269	0.18700895	0.19387755102040816	0.89369214	0.6463157894736842	2.2560608	38.19527	1
AC092807.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ZNHIT6	0.27981135	0.28438398	0.39285714285714285	0.2779228	0.33473684210526317	-0.033144217	0.071323745	0
COL24A1	0.015488333	0.018035078	0.030612244897959183	0.014437408	0.016842105263157894	-0.3190129	0.16143009	0
LINC02795	0.0034772095	0.0022101884	0.00510204081632653	0.004000067	0.004210526315789474	0.8276367	0.20902383	0
ODF2L	0.3826985	0.33883432	0.45408163265306123	0.4007968	0.45052631578947366	0.24222526	1.0364966	0
CLCA2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CLCA1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CLCA4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CLCA4-AS1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL049597.2	0.009498047	0.0070319427	0.015306122448979591	0.010515592	0.016842105263157894	0.57381785	0.2739373	0
SH3GLB1	0.9047313	0.8274948	0.7806122448979592	0.9366007	0.751578947368421	0.17866348	1.6135997	0
AL355981.1	0.00050786335	-1.3096724e-10	0.0	0.0007174232	0.002105263157894737	3.031085	0.49781334	0
SELENOF	0.58177054	0.59040844	0.6530612244897959	0.57820755	0.5915789473684211	-0.030120717	0.10851193	0
HS2ST1	0.18756105	0.18553594	0.2653061224489796	0.18839683	0.24421052631578946	0.02206416	0.035366576	0
AL121989.1	0.001467811	-1.3096724e-10	0.0	0.0020734754	0.004210526315789474	4.4419336	0.80203366	0
LINC01140	0.004564281	0.0046421182	0.01020408163265306	0.0045321845	0.00631578947368421	-0.033838976	0.009059971	0
LINC02801	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LMO4	0.6787868	1.1995468	0.8163265306122449	0.4639093	0.4673684210526316	-1.3703841	24.350048	1
LINC01364	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PKN2-AS1	0.006182157	0.00790586	0.015306122448979591	0.005470878	0.008421052631578947	-0.52315176	0.18458843	0
AL445438.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PKN2	0.41293564	0.42604336	0.5255102040816326	0.40752605	0.45473684210526316	-0.06409266	0.19447708	0
GTF2B	0.2339722	0.27708584	0.4030612244897959	0.21618113	0.27789473684210525	-0.35794568	1.2794898	0
KYAT3	0.23590194	0.29548934	0.42346938775510207	0.21131255	0.27157894736842103	-0.48353314	2.0802886	0
RBMXL1	0.08968006	0.07748618	0.12244897959183673	0.09471186	0.12210526315789473	0.28926793	0.4035773	0
GBP3	0.19237477	0.15852074	0.23979591836734693	0.20634408	0.26105263157894737	0.38016957	1.0801859	0
GBP1	0.07903643	0.010627889	0.02040816326530612	0.107264	0.13473684210526315	3.3230722	10.518745	1
GBP2	0.29514632	0.32503396	0.37755102040816324	0.2828116	0.30526315789473685	-0.20068291	0.5164644	0
AC104459.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GBP7	0.0018454527	0.0063178106	0.01020408163265306	4.8748916e-10	0.0	-6.004002	0.76300097	0
GBP4	0.6422712	0.47990015	0.46938775510204084	0.70927095	0.5873684210526315	0.56350553	4.822617	0
AC099063.4	0.0036224355	-1.3096724e-10	0.0	0.0051171663	0.00631578947368421	5.7051964	1.0760033	0
GBP5	0.012022208	0.010464069	0.015306122448979591	0.0126650715	0.018947368421052633	0.2730359	0.10466684	0
AC099063.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GBP6	0.0016593732	-1.3096724e-10	0.0	0.002344073	0.004210526315789474	4.6112175	0.7853398	0
AL596214.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LRRC8B	0.10205444	0.078549065	0.12244897959183673	0.1117537	0.14947368421052631	0.50811154	0.98538494	0
LRRC8C-DT	0.046623662	0.07789403	0.10714285714285714	0.0337213	0.04631578947368421	-1.2054316	1.7875187	0
AC093423.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LRRC8C	0.10526146	0.10780778	0.17346938775510204	0.104211	0.13473684210526315	-0.048907507	0.060298122	0
AC099568.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099568.2	0.0012131172	-1.3096724e-10	0.0	0.0017136872	0.002105263157894737	4.1808558	0.49782237	0
LRRC8D	0.09061562	0.078088425	0.12755102040816327	0.09578493	0.12631578947368421	0.29434913	0.43653312	0
AL391497.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ZNF326	0.39125907	0.3647613	0.46938775510204084	0.40219134	0.4463157894736842	0.14089262	0.48936525	0
AL161797.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC098656.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL627316.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02787	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
BARHL2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092805.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02609	0.03946005	0.060747713	0.08163265306122448	0.030676775	0.04	-0.983361	1.1406909	0
LINC02788	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01763	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC091614.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ZNF644	0.58821374	0.5332064	0.5867346938775511	0.61091244	0.5852631578947368	0.1962371	1.0629053	0
HFM1	0.0052770944	0.0048790826	0.00510204081632653	0.005441331	0.008421052631578947	0.15435259	0.036087085	0
CDC7	0.033179704	0.029127058	0.05102040816326531	0.03485215	0.042105263157894736	0.25807673	0.19332874	0
TGFBR3	0.07117505	0.12276322	0.1989795918367347	0.049888663	0.06526315789473684	-1.2973801	3.2456949	0
BRDT	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
EPHX4	0.0019894436	0.0035887994	0.00510204081632653	0.0013294925	0.002105263157894737	-1.3676482	0.2553196	0
SETSIP	0.0022320263	-1.3096724e-10	0.0	0.0031530198	0.004210526315789474	5.02371	0.7345479	0
BTBD8	0.029925402	0.0271877	0.04591836734693878	0.031055193	0.04	0.19122191	0.12702774	0
AC104836.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
C1orf146	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GLMN	0.12237782	0.12588929	0.20408163265306123	0.12092915	0.14736842105263157	-0.057946518	0.080743186	0
RPAP2	0.2476446	0.24039435	0.34183673469387754	0.25063476	0.3031578947368421	0.060158927	0.12517506	0
GFI1	0.0015181404	0.0014471821	0.00510204081632653	0.0015474309	0.002105263157894737	0.09057491	0.016699709	0
EVI5	0.47702494	0.391931	0.4846938775510204	0.5121379	0.5452631578947369	0.38584638	2.5543826	0
RPL5	3.1356158	3.2837458	1.0	3.0744915	1.0	-0.09499161	11.133957	0
DIPK1A	0.041048013	0.022784168	0.04591836734693878	0.04858447	0.06315789473684211	1.0891118	1.5295652	0
AC093577.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
MTF2	0.29235643	0.33114585	0.45918367346938777	0.27634817	0.32421052631578945	-0.2608934	0.9384494	0
TMED5	0.29138035	0.24611539	0.35714285714285715	0.31005645	0.36210526315789476	0.3330751	1.2908633	0
CCDC18	0.06554659	0.062358115	0.09693877551020408	0.06686259	0.08842105263157894	0.100466326	0.0947905	0
CCDC18-AS1	0.23451738	0.36107808	0.49489795918367346	0.18229207	0.21473684210526317	-0.98566717	6.3727074	1
DR1	0.31537285	0.29745987	0.4336734693877551	0.32276303	0.3894736842105263	0.11774232	0.3497064	0
FNBP1L	0.6565674	0.75305456	0.7091836734693877	0.6167553	0.5978947368421053	-0.28801382	2.0267305	0
BCAR3	0.15791483	0.18225175	0.24489795918367346	0.14787273	0.18736842105263157	-0.3013927	0.6106229	0
AL109613.1	0.0013729469	0.0047002016	0.00510204081632653	4.8748916e-10	0.0	-5.585016	0.4968227	0
AL049796.1	0.0009275865	-1.3096724e-10	0.0	0.0013103375	0.002105263157894737	3.8179703	0.49781924	0
DNTTIP2	0.36273488	0.362591	0.4897959183673469	0.36279288	0.42105263157894735	0.00080276356	0.0019162366	0
GCLM	0.10341698	0.0857348	0.14285714285714285	0.110713474	0.1431578947368421	0.36849874	0.6439504	0
ABCA4	0.0006931798	-1.3096724e-10	0.0	0.0009792055	0.002105263157894737	3.4318995	0.4978217	0
AC093579.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ARHGAP29	0.42913288	0.3971982	0.413265306122449	0.44230932	0.4336842105263158	0.15515947	0.4744694	0
ARHGAP29-AS1	0.0014439732	-1.3096724e-10	0.0	0.002039801	0.002105263157894737	4.419407	0.49781847	0
AC097059.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC118469.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ABCD3	0.19682214	0.14228384	0.2193877551020408	0.21932618	0.2694736842105263	0.62395024	2.3455439	0
F3	0.023749875	0.040809542	0.0663265306122449	0.01671047	0.02526315789473684	-1.2830775	1.280675	0
AC093117.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
SLC44A3	0.012242199	0.019684909	0.025510204081632654	0.009171033	0.01263157894736842	-1.0935984	0.4942657	0
CNN3	0.88325906	0.76235545	0.7448979591836735	0.933148	0.783157894736842	0.29160744	3.4030159	0
AC105942.1	0.028477432	0.020467531	0.030612244897959183	0.031782817	0.04	0.63241065	0.49988124	0
ALG14	0.08403623	0.07374568	0.11734693877551021	0.08828271	0.12631578947368421	0.2592506	0.35485443	0
AC095033.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TLCD4	0.012259703	0.01970835	0.030612244897959183	0.009186047	0.01263157894736842	-1.0929723	0.62080216	0
AC092802.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092802.1	0.0044523254	0.006439691	0.01020408163265306	0.0036323855	0.004210526315789474	-0.8091244	0.2233162	0
RWDD3	0.17113897	0.20634793	0.3163265306122449	0.15661088	0.19157894736842104	-0.39767265	1.1126815	0
AC092802.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092802.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01760	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01650	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL445218.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01761	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02607	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AL683887.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC02790	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01787	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PTBP2	0.08564302	0.09217589	0.14795918367346939	0.08294769	0.10105263157894737	-0.15201384	0.1857619	0
DPYD	0.03182731	0.020961689	0.03571428571428571	0.036311068	0.05052631578947368	0.789756	0.78558356	0
DPYD-AS1	0.0012051365	-1.3096724e-10	0.0	0.0017024133	0.002105263157894737	4.1718597	0.49781805	0
DPYD-IT1	0.0012994953	-1.3096724e-10	0.0	0.0018357075	0.002105263157894737	4.274791	0.49781805	0
DPYD-AS2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
MIR137HG	0.0036653555	0.0029769498	0.00510204081632653	0.0039494843	0.00631578947368421	0.39623722	0.09579921	0
BX005019.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC104453.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01776	0.0007729659	-1.3096724e-10	0.0	0.0010919161	0.002105263157894737	3.5752127	0.4978271	0
SNX7	0.23693892	0.26006597	0.3673469387755102	0.22739473	0.28842105263157897	-0.19359906	0.52344865	0
PLPPR5	0.015577855	0.04599219	0.061224489795918366	0.0030278098	0.004210526315789474	-3.8812976	2.717998	0
AL445433.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PLPPR4	0.006388368	0.0029581452	0.00510204081632653	0.0078038014	0.01263157894736842	1.3698897	0.54794294	0
LINC01708	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PALMD	0.084710814	0.07433823	0.10714285714285714	0.088991106	0.1031578947368421	0.25923768	0.31814477	0
FRRS1	0.0224665	0.03162668	0.04591836734693878	0.018686613	0.02736842105263158	-0.75599164	0.5461404	0
AGL	0.18769395	0.18411867	0.2602040816326531	0.18916935	0.2168421052631579	0.039021436	0.061886333	0
AC118553.1	0.007943364	0.013205454	0.015306122448979591	0.0057721264	0.008421052631578947	-1.1800628	0.42270747	0
SLC35A3	0.15601759	0.15509588	0.22959183673469388	0.15639798	0.2	0.012053816	0.017316496	0
MFSD14A	0.17027348	0.17584924	0.2653061224489796	0.16797295	0.21473684210526317	-0.066071756	0.11086495	0
AC093019.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
SASS6	0.061296467	0.08058735	0.1326530612244898	0.05333698	0.08	-0.594504	0.90986174	0
TRMT13	0.12224932	0.12903838	0.20918367346938777	0.11944811	0.16	-0.11132651	0.1684209	0
LRRC39	0.0072537884	0.017585067	0.030612244897959183	0.002990792	0.004210526315789474	-2.516483	1.2230378	0
DBT	0.13844244	0.1596594	0.23979591836734693	0.12968779	0.16842105263157894	-0.29974625	0.5936203	0
AL445928.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
RTCA-AS1	0.05716287	0.10813176	0.15816326530612246	0.036132324	0.042105263157894736	-1.5787746	3.1755066	0
RTCA	0.321039	0.36924982	0.4897959183673469	0.3011429	0.3642105263157895	-0.29406068	1.268318	0
AC104457.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CDC14A	0.037626006	0.044774584	0.0663265306122449	0.03467675	0.04421052631578947	-0.36777544	0.30743843	0
AL589990.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GPR88	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01349	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099670.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
VCAM1	0.036205716	0.0341327	0.04591836734693878	0.037061565	0.04842105263157895	0.11843609	0.07631873	0
EXTL2	0.36067602	0.35568336	0.47959183673469385	0.36273462	0.42947368421052634	0.028313152	0.073155165	0
AC104506.1	0.0078122513	0.010096198	0.01020408163265306	0.0068698707	0.008421052631578947	-0.54882747	0.15854797	0
SLC30A7	0.20943448	0.19178902	0.3010204081632653	0.21671519	0.27789473684210525	0.1761937	0.41843885	0
DPH5	0.14210676	0.18144076	0.2755102040816326	0.12587659	0.16	-0.5271378	1.443537	0
AC093157.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC093157.1	0.06889798	0.07933236	0.1326530612244898	0.06459274	0.08421052631578947	-0.29612306	0.368886	0
AL109741.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
S1PR1	0.029088955	0.017075988	0.02040816326530612	0.03404601	0.04631578947368421	0.991324	0.8163712	0
LINC01307	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
